Row.ID,Date,Plot,Species,Species_Code,Unique.Plant.ID,Life_Form,Per_Cover,Density,Per_Bud,Per_FL,Per_Fru,Per_Bare,Pre_Litter,NOTES
1629,8/20/21,MATA.5A,,CURLY ,MATA.5A,GRASS,4,3,,100,100,80,5,
1630,8/20/21,MATA.5A,,MATA,MATA.5A,FORB,3,2,,100,0,80,5,
1631,8/20/21,MATA.5A,,CHFR,MATA.5A,FORB,0.5,1,,0,0,80,5,
1632,8/20/21,MATA.5A,,CAER,MATA.5A,SHRUB,15,4,,0,0,80,5,
1633,8/20/21,MATA.5A,,MOVE,MATA.5A,FORB,3,4,,100,100,80,5,
1634,8/20/21,MATA.5A,,FAME,MATA.5A,FORB,2,4,,0,0,80,5,
1635,8/20/21,MATA.5A,,URAR,MATA.5A,GRASS,1,4,,100,100,80,5,
1636,8/20/21,MATA.5A,,BOAR,MATA.5A,GRASS,2,7,,100,100,80,5,
1637,8/20/21,MATA.5A,,POOL,MATA.5A,FORB,6,13,,0,0,80,5,
1638,8/20/21,MATA.5A,,EUHYSM,MATA.5A,FORB,1,1,,100,100,80,5,
1639,8/20/21,MATA.5A,,POUM,MATA.5A,FORB,1,1,,100,100,80,5,
1640,8/20/21,MATA.5A,,SIDA,MATA.5A,FORB,1,2,,0,0,80,5,
1641,8/20/21,MATA.5A,,BUFFEL LIKE,MATA.5A,GRASS,2,1,,100,0,80,5,
1642,8/20/21,MATA.5A,,BOER,MATA.5A,GRASS,1,1,,100,100,80,5,
1668,8/24/21,MATA.6A,,BOER,MATA.6A,GRASS,1,1,,100,100,70,10,ALL ARPU = ARAD
1669,8/24/21,MATA.6A,,BOGR,MATA.6A,GRASS,10,4,,100,100,70,10,
1670,8/24/21,MATA.6A,,ERAB,MATA.6A,FORB,8,6,,100,66.6,70,10,
1671,8/24/21,MATA.6A,,BOAR,MATA.6A,GRASS,15,15,,100,100,70,10,
1672,8/24/21,MATA.6A,,MATA,MATA.6A,FORB,3,4,,100,50,70,10,
1673,8/24/21,MATA.6A,,ARPU,MATA.6A,GRASS,3,3,,100,0,70,10,
1674,8/24/21,MATA.6A,,MOVE,MATA.6A,FORB,5,13,,100,100,70,10,
1675,8/24/21,MATA.6A,,EUHY,MATA.6A,FORB,1,1,,100,100,70,10,
1676,8/24/21,MATA.6A,,POOL,MATA.6A,FORB,0.5,1,,0,0,70,10,
899,8/30/21,MATA.6B,,MATA,MATA.6B,FORB,8,2,,100,100,30,60,
900,8/30/21,MATA.6B,,ERLE,MATA.6B,GRASS,20,5,,100,100,30,60,
901,8/30/21,MATA.6B,,MOVE,MATA.6B,FORB,20,40,,0,100,30,60,
902,8/30/21,MATA.6B,,TILA,MATA.6B,FORB,12,2,,100,100,30,60,
903,8/30/21,MATA.6B,,URAR,MATA.6B,GRASS,3,1,,100,100,30,60,
904,8/30/21,MATA.6B,,SAIB,MATA.6B,FORB,10,1,,100,0,30,60,
938,8/30/21,MATA.7B,,DICA,MATA.7B,GRASS,4,1,,100,100,10,30,
939,8/30/21,MATA.7B,,AMPA,MATA.7B,FORB,2,1,,100,100,10,30,
940,8/30/21,MATA.7B,,MOVE,MATA.7B,FORB,70,110,,0,100,10,30,
941,8/30/21,MATA.7B,,SAIB,MATA.7B,FORB,6,3,,100,0,10,30,
942,8/30/21,MATA.7B,,BOAR,MATA.7B,GRASS,10,8,,0,100,10,30,
943,8/30/21,MATA.7B,,MATA,MATA.7B,FORB,2,1,,100,0,10,30,
944,8/30/21,MATA.7B,,SIDA,MATA.7B,FORB,2,2,,100,0,10,30,
945,8/30/21,MATA.7B,,TILA,MATA.7B,FORB,4,6,,100,100,10,30,
946,8/30/21,MATA.7B,,ERLE,MATA.7B,GRASS,15,4,,100,100,10,30,
1180,9/21/21,SAIB.10A,,KAGR,SAIB.10A,FORB,13,5,,0,100,10,80,
1181,9/21/21,SAIB.10A,,SAIB,SAIB.10A,FORB,40,2,,100,100,10,80,
1182,9/21/21,SAIB.10A,,URAR,SAIB.10A,GRASS,5,2,,0,100,10,80,
1183,9/21/21,SAIB.10A,,SIDA,SAIB.10A,FORB,8,3,,0,100,10,80,
1184,9/21/21,SAIB.10A,,ERLE,SAIB.10A,GRASS,8,4,,0,100,10,80,
1185,9/21/21,SAIB.10A,,AMPA,SAIB.10A,FORB,8,2,,100,100,10,80,
1186,9/21/21,SAIB.11A,,SAIB,SAIB.11A,FORB,12,2,,100,100,10,80,
1187,9/21/21,SAIB.11A,,KAGR,SAIB.11A,FORB,8,3,,0,100,10,80,
1188,9/21/21,SAIB.11A,,URAR,SAIB.11A,GRASS,2,2,,0,100,10,80,
1189,9/21/21,SAIB.11A,,TILA,SAIB.11A,FORB,5,3,,0,100,10,80,
1190,9/21/21,SAIB.11A,,MOVE,SAIB.11A,FORB,15,30,,0,100,10,80,
1191,9/21/21,SAIB.11A,,ERLE,SAIB.11A,GRASS,30,5,,0,100,10,80,
1192,9/21/21,SAIB.11A,,AMCO,SAIB.11A,FORB,2,2,,0,0,10,80,
189,9/22/21,SAIB.12B,,SAIB,SAIB.12B,FORB,5,4,,0,100,80,15,
190,9/22/21,SAIB.12B,,BOER,SAIB.12B,GRASS,10,5,,0,100,80,15,
191,9/22/21,SAIB.12B,,ERAB,SAIB.12B,FORB,5,2,,0,100,80,15,
192,9/22/21,SAIB.12B,,BOAR,SAIB.12B,GRASS,20,9,,0,100,80,15,
193,9/22/21,SAIB.12B,,MATA,SAIB.12B,FORB,5,3,,0,100,80,15,
740,9/23/21,SAIB.13B,,ERLE,SAIB.13B,GRASS,8,4,,0,100,40,50,
741,9/23/21,SAIB.13B,,SAIB,SAIB.13B,FORB,8,1,,0,100,40,50,
742,9/23/21,SAIB.13B,,STINKGRASS,SAIB.13B,GRASS,1,1,,0,100,40,50,
743,9/23/21,SAIB.13B,,SIDA,SAIB.13B,FORB,2,3,,0,100,40,50,
744,9/23/21,SAIB.13B,,URAR,SAIB.13B,GRASS,3,4,,0,100,40,50,
745,9/23/21,SAIB.13B,,MATA,SAIB.13B,FORB,5,2,,0,100,40,50,
746,9/23/21,SAIB.13B,,CAER,SAIB.13B,SHRUB,8,1,,0,0,40,50,
747,9/23/21,SAIB.13B,,AMPA,SAIB.13B,FORB,1,1,,0,100,40,50,
748,9/23/21,SAIB.13B,,AMCO,SAIB.13B,FORB,8,5,,100,100,40,50,
749,9/23/21,SAIB.13B,,CURLY,SAIB.13B,GRASS,2,2,,0,100,40,50,
750,9/23/21,SAIB.13B,,MOVE,SAIB.13B,FORB,3,10,,0,100,40,50,
785,9/23/21,SAIB.14A,,ERLE,SAIB.14A,GRASS,15,4,,0,100,70,25,
786,9/23/21,SAIB.14A,,SAIB,SAIB.14A,FORB,3,1,,0,100,70,25,
787,9/23/21,SAIB.14A,,SIDA,SAIB.14A,FORB,1,3,,0,100,70,25,
788,9/23/21,SAIB.14A,,KAGR,SAIB.14A,FORB,5,1,,0,100,70,25,
789,9/23/21,SAIB.14A,,FAME,SAIB.14A,FORB,3,2,,0,0,70,25,
790,9/23/21,SAIB.14A,,CAER,SAIB.14A,SHRUB,8,1,,0,0,70,25,
791,9/23/21,SAIB.14A,,BOAR,SAIB.14A,GRASS,5,6,,0,100,70,25,
792,9/23/21,SAIB.14A,,ARDE,SAIB.14A,GRASS,3,3,,0,100,70,25,
793,9/23/21,SAIB.14A,,MATA,SAIB.14A,FORB,2,1,,0,100,70,25,
803,9/23/21,SAIB.15A,,SAIB,SAIB.15A,FORB,8,1,,0,100,65,20,
804,9/23/21,SAIB.15A,,UNK,SAIB.15A,UNK,1,1,,0,100,65,20,
805,9/23/21,SAIB.15A,,BOAR,SAIB.15A,GRASS,15,11,,0,100,65,20,
806,9/23/21,SAIB.15A,,BUFFEL LIKE,SAIB.15A,GRASS,2,1,,0,100,65,20,
807,9/23/21,SAIB.15A,,AMPA,SAIB.15A,FORB,8,3,,0,100,65,20,
808,9/23/21,SAIB.15A,,CAER,SAIB.15A,SHRUB,5,1,,0,0,65,20,
809,9/23/21,SAIB.15A,,POOL,SAIB.15A,FORB,5,4,,0,100,65,20,
810,9/23/21,SAIB.15A,,GUSA,SAIB.15A,SHRUB,4,1,,100,0,65,20,
811,9/23/21,SAIB.15A,,POUM,SAIB.15A,FORB,2,1,,0,100,65,20,
812,9/23/21,SAIB.15A,,ARDE,SAIB.15A,GRASS,2,1,,0,100,65,20,
813,9/23/21,SAIB.15A,,SIDA,SAIB.15A,FORB,1,3,,0,100,65,20,
814,9/23/21,SAIB.15A,,ERLE,SAIB.15A,GRASS,8,4,,0,100,65,20,
815,9/23/21,SAIB.15A,,PAVI,SAIB.15A,GRASS,3,1,,0,100,65,20,
1284,9/15/21,SAIB.1A,,SAIB,SAIB.1A,FORB,30,4,,100,100,12,80,
1285,9/15/21,SAIB.1A,,SIDA,SAIB.1A,FORB,2,3,,0,100,12,80,
1286,9/15/21,SAIB.1A,,ERLE,SAIB.1A,GRASS,10,6,,0,100,12,80,
1287,9/15/21,SAIB.1A,,MOVE,SAIB.1A,FORB,50,60,,0,100,12,80,
1288,9/15/21,SAIB.1A,,AMPA,SAIB.1A,FORB,8,7,,0,100,12,80,
1289,9/15/21,SAIB.1A,,ANNUAL MARTYNACEA,SAIB.1A,FORB,5,1,,0,100,12,80,
1290,9/15/21,SAIB.2A,,SAIB,SAIB.2A,FORB,30,4,,100,100,40,55,
1291,9/15/21,SAIB.2A,,AMPA,SAIB.2A,FORB,40,14,,0,100,40,55,
1292,9/15/21,SAIB.2A,,AMCO,SAIB.2A,FORB,3,4,,100,100,40,55,
1293,9/15/21,SAIB.2A,,URAR,SAIB.2A,GRASS,4,4,,0,100,40,55,
1294,9/15/21,SAIB.2A,,CHFR,SAIB.2A,FORB,8,4,,0,100,40,55,
1295,9/15/21,SAIB.2A,,TILA,SAIB.2A,FORB,3,3,,0,100,40,55,
1296,9/15/21,SAIB.2A,,STINKGRASS,SAIB.2A,GRASS,1,1,,0,100,40,55,
1297,9/15/21,SAIB.2A,,ERLE,SAIB.2A,GRASS,2,3,,0,100,40,55,
1317,9/15/21,SAIB.3A,,SAIB,SAIB.3A,FORB,60,2,,100,100,60,30,
1318,9/15/21,SAIB.3A,,AMCO,SAIB.3A,FORB,4,2,,100,100,60,30,
1319,9/15/21,SAIB.3A,,ERLE,SAIB.3A,GRASS,10,8,,0,100,60,30,
1320,9/15/21,SAIB.3A,,AMPA,SAIB.3A,FORB,40,15,,0,100,60,30,
1321,9/15/21,SAIB.3A,,BOAR,SAIB.3A,GRASS,8,5,,0,100,60,30,
1322,9/15/21,SAIB.3A,,SIDA,SAIB.3A,FORB,1,1,,0,100,60,30,
1212,9/17/21,SAIB.4B,,URAR,SAIB.4B,GRASS,1,1,,0,100,50,45,
1213,9/17/21,SAIB.4B,,SAIB,SAIB.4B,FORB,?,2,,100,100,50,45,
1214,9/17/21,SAIB.4B,,KAGR,SAIB.4B,FORB,?,2,,0,100,50,45,
1215,9/17/21,SAIB.4B,,MOVE,SAIB.4B,FORB,?,5,,0,100,50,45,
1216,9/17/21,SAIB.4B,,BOAR,SAIB.4B,GRASS,?,2,,0,100,50,45,
1217,9/17/21,SAIB.4B,,ERLE,SAIB.4B,GRASS,?,3,,0,100,50,45,
1227,9/17/21,SAIB.5B,,SAIB,SAIB.5B,FORB,18,3,,100,100,30,60,
1228,9/17/21,SAIB.5B,,SIDA,SAIB.5B,FORB,4,1,,0,100,30,60,
1229,9/17/21,SAIB.5B,,CHFL,SAIB.5B,FORB,2,1,,100,100,30,60,
1230,9/17/21,SAIB.5B,,ERLE,SAIB.5B,GRASS,3,1,,0,100,30,60,
1231,9/17/21,SAIB.5B,,MOVE,SAIB.5B,FORB,0.5,3,,0,100,30,60,
1232,9/17/21,SAIB.5B,,URAR,SAIB.5B,GRASS,5,3,,0,100,30,60,
1233,9/17/21,SAIB.5B,,TILA,SAIB.5B,FORB,5,3,,0,100,30,60,
1234,9/17/21,SAIB.5B,,AMPA,SAIB.5B,FORB,4,1,,0,100,30,60,
1235,9/17/21,SAIB.5B,,BOAR,SAIB.5B,GRASS,2,3,,0,100,30,60,
1236,9/17/21,SAIB.5B,,KAGR,SAIB.5B,FORB,5,1,,0,100,30,60,
816,9/18/21,SAIB.6A,,SAIB,SAIB.6A,FORB,20,2,,100,100,98,1,1986 TAG NEAR
817,9/18/21,SAIB.6A,,URAR,SAIB.6A,GRASS,3,1,,0,100,98,1,
818,9/18/21,SAIB.6A,,CHFR,SAIB.6A,FORB,3,1,,0,100,98,1,
819,9/18/21,SAIB.6A,,TILA,SAIB.6A,FORB,1,1,,0,100,98,1,
820,9/18/21,SAIB.6A,,POOL,SAIB.6A,FORB,1,1,,0,0,98,1,
821,9/18/21,SAIB.6A,,IPOMEA INDIGO,SAIB.6A,FORB,1,1,,0,100,98,1,
822,9/18/21,SAIB.7A,,SAIB,SAIB.7A,FORB,8,2,,100,100,90,2,
823,9/18/21,SAIB.7A,,TILA,SAIB.7A,FORB,20,6,,0,100,90,2,
824,9/18/21,SAIB.7A,,CHFR,SAIB.7A,FORB,5,3,,0,100,90,2,
825,9/18/21,SAIB.7A,,SAWBLADE,SAIB.7A,FORB,5,10,,0,100,90,2,
826,9/18/21,SAIB.7A,,ERLE,SAIB.7A,GRASS,3,3,,0,100,90,2,
235,9/19/21,SAIB.8B,,SAIB,SAIB.8B,FORB,2,1,,100,100,70,25,
236,9/19/21,SAIB.8B,,GUSA,SAIB.8B,SHRUB,10,1,,100,0,70,25,
237,9/19/21,SAIB.8B,,AMCO,SAIB.8B,FORB,5,2,,100,0,70,25,
238,9/19/21,SAIB.8B,,BOAR,SAIB.8B,GRASS,20,5,,0,100,70,25,
239,9/19/21,SAIB.8B,,MOVE,SAIB.8B,FORB,2,3,,0,100,70,25,
240,9/19/21,SAIB.8B,,SIDA,SAIB.8B,FORB,2,3,,0,100,70,25,
241,9/19/21,SAIB.8B,,CHHY,SAIB.8B,FORB,1,1,,0,100,70,25,
242,9/19/21,SAIB.8B,,PAVI,SAIB.8B,GRASS,8,1,,0,100,70,25,
243,9/19/21,SAIB.8B,,ERLE,SAIB.8B,GRASS,2,2,,0,100,70,25,
335,9/19/21,SAIB.9B,,GUSA,SAIB.9B,SHRUB,8,1,,100,0,30,60,
336,9/19/21,SAIB.9B,,ERLE,SAIB.9B,GRASS,5,4,,0,100,30,60,
337,9/19/21,SAIB.9B,,TILA,SAIB.9B,FORB,8,1,,0,100,30,60,
338,9/19/21,SAIB.9B,,CAER,SAIB.9B,SHRUB,5,1,,0,100,30,60,
339,9/19/21,SAIB.9B,,CHFL,SAIB.9B,FORB,2,1,,0,0,30,60,
340,9/19/21,SAIB.9B,,OPP.LEAF ?,SAIB.9B,,2,2,,0,0,30,60,
341,9/19/21,SAIB.9B,,MOVE,SAIB.9B,FORB,3,8,,0,100,30,60,
342,9/19/21,SAIB.9B,,BOAR,SAIB.9B,GRASS,4,3,,0,100,30,60,
343,9/19/21,SAIB.9B,,SIDA,SAIB.9B,FORB,2,1,,0,100,30,60,
475,9/8/21,SIDA.11C,,SIDA,SIDA.11C,FORB,1,4,,0,100,40,50,same comp as 11b
478,9/8/21,SIDA.11C,,PAVI,SIDA.11C,GRASS,1,1,,0,100,40,50,same comp as 11b
481,9/8/21,SIDA.11C,,AMCO,SIDA.11C,FORB,3,3,,0,0,40,50,same comp as 11b
484,9/8/21,SIDA.11C,,EUPHORB ?,SIDA.11C,FORB,1,1,,0,100,40,50,same comp as 11b
487,9/8/21,SIDA.11C,,MOVE,SIDA.11C,FORB,2,3,,0,100,40,50,same comp as 11b
490,9/8/21,SIDA.11C,,SIDA #2,SIDA.11C,FORB,2,3,,100,100,40,50,same comp as 11b
493,9/8/21,SIDA.11C,,CHFR,SIDA.11C,FORB,15,7,,0,100,40,50,same comp as 11b
496,9/8/21,SIDA.11C,,AMPA,SIDA.11C,FORB,60,28,,0,100,40,50,same comp as 11b
499,9/8/21,SIDA.11C,,BOAR,SIDA.11C,GRASS,1,3,,0,100,40,50,same comp as 11b
502,9/8/21,SIDA.11C,,KAGR,SIDA.11C,FORB,0.5,2,,0,100,40,50,same comp as 11b
505,9/8/21,SIDA.11C,,EUPHORB SP. FLAT,SIDA.11C,FORB,0.5,1,,0,0,40,50,same comp as 11b
508,9/8/21,SIDA.11C,,BOCO,SIDA.11C,FORB,0.5,1,,0,0,40,50,same comp as 11b
520,9/8/21,SIDA.12B,,SIDA,SIDA.12B,FORB,1,2,,0,100,50,40,
521,9/8/21,SIDA.12B,,MATA,SIDA.12B,FORB,5,4,,100,100,50,40,
522,9/8/21,SIDA.12B,,CHFR,SIDA.12B,FORB,8,2,,100,100,50,40,
523,9/8/21,SIDA.12B,,AMPA,SIDA.12B,FORB,20,13,,0,100,50,40,
524,9/8/21,SIDA.12B,,AMCO,SIDA.12B,FORB,2,2,,0,0,50,40,
525,9/8/21,SIDA.12B,,KAGR,SIDA.12B,FORB,5,5,,20,100,50,40,
526,9/8/21,SIDA.12B,,OPP. LEAF WHITE FL HEAD,SIDA.12B,FORB,2,1,,100,100,50,40,
527,9/8/21,SIDA.12B,,SIDA #2,SIDA.12B,FORB,2,5,,100,100,50,40,
528,9/8/21,SIDA.12B,,ERLE,SIDA.12B,GRASS,4,5,,100,100,50,40,
529,9/8/21,SIDA.12B,,URAR,SIDA.12B,GRASS,1,2,,0,100,50,40,
530,9/8/21,SIDA.12B,,EVAZ,SIDA.12B,FORB,1,4,,100,100,50,40,
355,9/13/21,SIDA.13A,,SIDA,SIDA.13A,FORB,3,6,,0,100,60,30,
356,9/13/21,SIDA.13A,,POUM,SIDA.13A,FORB,2,2,,0,100,60,30,
357,9/13/21,SIDA.13A,,FAME,SIDA.13A,FORB,2,5,,0,0,60,30,
358,9/13/21,SIDA.13A,,BUFFEL LIKE,SIDA.13A,GRASS,5,3,,0,100,60,30,
359,9/13/21,SIDA.13A,,HETEROPOGON,SIDA.13A,GRASS,3,2,,100,100,60,30,
360,9/13/21,SIDA.13A,,POOL,SIDA.13A,FORB,3,3,,0,100,60,30,
361,9/13/21,SIDA.13A,,MOVE,SIDA.13A,FORB,15,30,,0,100,60,30,
362,9/13/21,SIDA.13A,,KAGR,SIDA.13A,FORB,4,2,,0,100,60,30,
363,9/13/21,SIDA.13A,,ARAD,SIDA.13A,GRASS,3,3,,0,100,60,30,
364,9/13/21,SIDA.13A,,CURLY,SIDA.13A,GRASS,4,2,,0,100,60,30,
365,9/13/21,SIDA.13A,,SIDA #2,SIDA.13A,FORB,2,3,,0,100,60,30,
366,9/13/21,SIDA.13A,,CAER,SIDA.13A,SHRUB,10,1,,0,0,60,30,
367,9/13/21,SIDA.13A,,SHRUBBY PURSLANE,SIDA.13A,FORB,4,2,,0,100,60,30,
368,9/13/21,SIDA.13A,,BOAR,SIDA.13A,GRASS,12,8,,0,100,60,30,
369,9/13/21,SIDA.13A,,ERLE,SIDA.13A,GRASS,6,5,,100,100,60,30,
370,9/13/21,SIDA.13A,,URAR,SIDA.13A,GRASS,1,1,,0,100,60,30,
1261,9/15/21,SIDA.16A,,URAR,SIDA.16A,GRASS,2,3,,0,100,2,97,
1262,9/15/21,SIDA.16A,,SIDA,SIDA.16A,FORB,5,6,,0,100,2,97,
1263,9/15/21,SIDA.16A,,SIDA #2,SIDA.16A,FORB,2,2,,0,100,2,97,
1264,9/15/21,SIDA.16A,,KAGR,SIDA.16A,FORB,10,2,,0,100,2,97,
1265,9/15/21,SIDA.16A,,CAER,SIDA.16A,SHRUB,13,1,,0,100,2,97,
1266,9/15/21,SIDA.16A,,ERLE,SIDA.16A,GRASS,2,1,,0,100,2,97,
1267,9/15/21,SIDA.16A,,CHFR,SIDA.16A,FORB,3,2,,0,100,2,97,
1268,9/15/21,SIDA.16A,,PO SHRUBBY,SIDA.16A,FORB,1,1,,0,100,2,97,
1269,9/15/21,SIDA.16A,,FAME,SIDA.16A,FORB,1,2,,0,100,2,97,
1270,9/15/21,SIDA.16A,,MOVE,SIDA.16A,FORB,4,10,,0,100,2,97,
1271,9/15/21,SIDA.16A,,TILA,SIDA.16A,FORB,1,1,,0,100,2,97,
1272,9/15/21,SIDA.16A,,BOAR,SIDA.16A,GRASS,1,2,,0,100,2,97,
609,9/3/21,SIDA.1A,,CAER,SIDA.1A,SHRUB,10,2,,0,0,50,40,
610,9/3/21,SIDA.1A,,SAIB,SIDA.1A,FORB,20,5,,0,100,50,40,
611,9/3/21,SIDA.1A,,IPOMEA PINK,SIDA.1A,FORB,2,1,,100,100,50,40,
612,9/3/21,SIDA.1A,,ERLE,SIDA.1A,GRASS,8,5,,100,100,50,40,
613,9/3/21,SIDA.1A,,POUM,SIDA.1A,FORB,8,4,,0,100,50,40,
614,9/3/21,SIDA.1A,,URAR,SIDA.1A,GRASS,5,6,,83.3,100,50,40,
615,9/3/21,SIDA.1A,,MOVE,SIDA.1A,FORB,3,8,,25,100,50,40,
616,9/3/21,SIDA.1A,,IPOMEA INDIGO,SIDA.1A,FORB,1,1,,100,100,50,40,
617,9/3/21,SIDA.1A,,EVAZ,SIDA.1A,FORB,2,1,,100,100,50,40,
618,9/3/21,SIDA.2A,,SAIB,SIDA.2A,FORB,20,15,,0,80,60,30,
619,9/3/21,SIDA.2A,,CHHY,SIDA.2A,FORB,3,1,,100,100,60,30,
620,9/3/21,SIDA.2A,,CHFL,SIDA.2A,FORB,2,2,,100,100,60,30,
621,9/3/21,SIDA.2A,,ERLE,SIDA.2A,GRASS,3,5,,100,100,60,30,
622,9/3/21,SIDA.2A,,AMCO,SIDA.2A,FORB,1,3,,0,0,60,30,
623,9/3/21,SIDA.2A,,TILA,SIDA.2A,FORB,2,1,,100,100,60,30,
624,9/3/21,SIDA.2A,,CAER,SIDA.2A,SHRUB,10,1,,0,0,60,30,
625,9/3/21,SIDA.2A,,GUSA,SIDA.2A,SHRUB,2,1,,0,0,60,30,
626,9/3/21,SIDA.2A,,BOAR,SIDA.2A,GRASS,2,2,,0,100,60,30,
627,9/3/21,SIDA.2A,,MOVE,SIDA.2A,FORB,8,30,,0,100,60,30,
628,9/3/21,SIDA.2A,,URAR,SIDA.2A,GRASS,0.5,1,,0,100,60,30,
629,9/3/21,SIDA.3A,,SIDA,SIDA.3A,FORB,2,1,,0,100,60,35,
630,9/3/21,SIDA.3A,,AMCO,SIDA.3A,FORB,1,1,,0,0,60,35,
631,9/3/21,SIDA.3A,,ERLE,SIDA.3A,GRASS,3,5,,100,100,60,35,
632,9/3/21,SIDA.3A,,FAKE SIDA,SIDA.3A,FORB,1,3,,0,0,60,35,
633,9/3/21,SIDA.3A,,TILA,SIDA.3A,FORB,1,1,,100,100,60,35,
634,9/3/21,SIDA.3A,,MOVE,SIDA.3A,FORB,1,3,,0,100,60,35,
635,9/3/21,SIDA.3A,,CHHY,SIDA.3A,FORB,2,1,,100,100,60,35,
647,9/3/21,SIDA.4A,,KAGR,SIDA.4A,FORB,2,3,,0,100,25,60,
648,9/3/21,SIDA.4A,,AMCO,SIDA.4A,FORB,15,12,,0,0,25,60,
649,9/3/21,SIDA.4A,,SIDA,SIDA.4A,FORB,2,4,,0,100,25,60,
650,9/3/21,SIDA.4A,,ERLE,SIDA.4A,GRASS,3,3,,100,100,25,60,
651,9/3/21,SIDA.4A,,BOGR,SIDA.4A,GRASS,2,3,,100,100,25,60,
652,9/3/21,SIDA.4A,,BOAR,SIDA.4A,GRASS,3,5,,0,100,25,60,
653,9/3/21,SIDA.4A,,CHHY,SIDA.4A,FORB,1,1,,100,100,25,60,
654,9/3/21,SIDA.4A,,URAR,SIDA.4A,GRASS,3,2,,0,100,25,60,
655,9/3/21,SIDA.4A,,MATA,SIDA.4A,FORB,3,1,,100,0,25,60,
656,9/3/21,SIDA.4A,,ARAD,SIDA.4A,GRASS,4,2,,100,0,25,60,
657,9/3/21,SIDA.4A,,MOVE,SIDA.4A,FORB,3,10,,0,100,25,60,
658,9/3/21,SIDA.4A,,EVAZ,SIDA.4A,FORB,0.5,2,,100,100,25,60,
418,9/8/21,SIDA.4B,,SIDA,SIDA.4B,FORB,2,1,,0,100,1,95,
419,9/8/21,SIDA.4B,,URAR,SIDA.4B,GRASS,4,3,,0,100,1,95,
420,9/8/21,SIDA.4B,,KAGR,SIDA.4B,FORB,18,4,,0,100,1,95,
421,9/8/21,SIDA.4B,,ERLE,SIDA.4B,GRASS,10,7,,100,100,1,95,
422,9/8/21,SIDA.4B,,MOVE,SIDA.4B,FORB,10,15,,0,100,1,95,
423,9/8/21,SIDA.4B,,AMPA,SIDA.4B,FORB,2,2,,0,100,1,95,
669,9/3/21,SIDA.5A,,SIDA,SIDA.5A,FORB,1,2,,0,100,30,65,
670,9/3/21,SIDA.5A,,KAGR,SIDA.5A,FORB,10,3,,0,100,30,65,
671,9/3/21,SIDA.5A,,SAIB,SIDA.5A,FORB,10,2,,100,0,30,65,
672,9/3/21,SIDA.5A,,TILA,SIDA.5A,FORB,5,3,,100,100,30,65,
673,9/3/21,SIDA.5A,,GUSA,SIDA.5A,SHRUB,3,1,,0,0,30,65,
674,9/3/21,SIDA.5A,,DICA 1950,SIDA.5A,GRASS,2,1,,100,100,30,65,
675,9/3/21,SIDA.5A,,CHFR,SIDA.5A,FORB,8,4,,50,50,30,65,
676,9/3/21,SIDA.5A,,BOAR,SIDA.5A,GRASS,10,6,,0,100,30,65,
677,9/3/21,SIDA.5A,,MOVE,SIDA.5A,FORB,5,10,,0,100,30,65,
678,9/3/21,SIDA.5A,,POOL,SIDA.5A,FORB,1,1,,0,0,30,65,
679,9/3/21,SIDA.5A,,ERLE,SIDA.5A,GRASS,1,1,,100,100,30,65,
424,9/8/21,SIDA.5B,,SIDA,SIDA.5B,FORB,4,2,,0,100,5,90,
425,9/8/21,SIDA.5B,,AMPA,SIDA.5B,FORB,8,3,,0,100,5,90,
426,9/8/21,SIDA.5B,,URAR,SIDA.5B,GRASS,6,4,,0,100,5,90,
427,9/8/21,SIDA.5B,,KAGR,SIDA.5B,FORB,12,3,,0,100,5,90,
428,9/8/21,SIDA.5B,,POUM,SIDA.5B,FORB,1,2,,0,100,5,90,
429,9/8/21,SIDA.5B,,ERLE,SIDA.5B,GRASS,30,5,,100,100,5,90,
430,9/8/21,SIDA.5B,,STINKGRASS,SIDA.5B,GRASS,2,1,,100,100,5,90,
680,9/3/21,SIDA.6A,,SIDA,SIDA.6A,FORB,15,6,,0,100,10,80,
681,9/3/21,SIDA.6A,,GUSA,SIDA.6A,SHRUB,12,1,,0,0,10,80,
682,9/3/21,SIDA.6A,,AMCO,SIDA.6A,FORB,10,5,,0,0,10,80,
683,9/3/21,SIDA.6A,,ERLE,SIDA.6A,GRASS,15,6,,100,100,10,80,
684,9/3/21,SIDA.6A,,IPOMEA INDIGO,SIDA.6A,FORB,30,3,,100,100,10,80,
685,9/3/21,SIDA.6A,,CHFL,SIDA.6A,FORB,2,1,,100,100,10,80,
686,9/3/21,SIDA.6A,,DICA,SIDA.6A,GRASS,2,1,,100,100,10,80,
687,9/3/21,SIDA.6A,,BOAR,SIDA.6A,GRASS,3,4,,0,100,10,80,
688,9/3/21,SIDA.6A,,MOVE,SIDA.6A,FORB,2,10,,0,100,10,80,
689,9/3/21,SIDA.6A,,POOL,SIDA.6A,FORB,3,5,,0,0,10,80,
690,9/3/21,SIDA.6A,,SAWBLADE,SIDA.6A,FORB,3,1,,0,100,10,80,
691,9/3/21,SIDA.6A,,CHHY,SIDA.6A,FORB,0.5,2,,0,100,10,80,
431,9/8/21,SIDA.6B,,SIDA,SIDA.6B,FORB,3,2,,0,0,2,95,
432,9/8/21,SIDA.6B,,MOVE,SIDA.6B,FORB,13,15,,0,100,2,95,
433,9/8/21,SIDA.6B,,ERLE,SIDA.6B,GRASS,10,4,,100,100,2,95,
